,id,text,channel,date,vid_id,vid_title,vid_date,country
4806,UgwFTQlpPCEdgXamdtt4AaABAg,"aervarohith@<a href=""http://gamil.com/"">gamil.com</a>",UCkXE4vC12CzaFUAtnekmyhQ,2021-03-09T17:24:23Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4807,UgxIgppNT_Ae_qE46sx4AaABAg,for becoming an Artificial Intelligence developer is it necessary to have an Engineering/computer science degree??? <br>How a Bsc Mathematics graduate can become an Artificial Intelligence developer?,UCIjJx4R4-RPYn9eI7GIMOIQ,2021-03-01T10:10:56Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4808,UgxaJjKiEICC1_OG6AV4AaABAg,Is It GooD To Do BS Artificial intelligence After 12 Some universities are offering this pLz Guide,UCoYP500Q5-qHK8AXJ9QsCRQ,2021-02-23T14:06:00Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4809,Ugwf-eNfqpyWMCFXyIt4AaABAg,What About Bs Artificial Intelligence Should We Go For Bs Ai Instead Of Bs Compiter Science To Study Artificial Intelligence,UCoYP500Q5-qHK8AXJ9QsCRQ,2021-02-23T14:02:13Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4810,Ugz73QuTOCSXYkx_2_J4AaABAg,"Please tell me, how I join  btech in artificial engineering from diploma in civil engineering",UCaXPkzXGd4DX77_3ohaqEVg,2021-02-20T10:10:09Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4811,Ugxbd0pJyFIiPv2Y8NJ4AaABAg,how many hours does a machine learning engineer &amp; AI engineering work at USA or Canada ????,UCCm7dWjcjH_qT8AdYI0UwRg,2021-02-11T09:33:37Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4812,UgzYy8T8S8YNYdYoCPl4AaABAg,nice,UCsec1O-lfEWkv0HgEID9Wug,2021-01-26T14:39:46Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4813,UgwoGkepLIaTXKVMf-J4AaABAg,"Thanks, this is the path I will follow.",UCFKi7CvKSqI4zFEzyzqhG8A,2021-01-21T15:12:39Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4814,UgyXeFDkYYzdoA_aazR4AaABAg,is a graduate of information system can do master degree in AI ?,UCPY6t1NvkxjDh7cMP58sl3A,2021-01-17T16:46:43Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4815,Ugzu648sbm0fEcOmAqZ4AaABAg,Sir I&#39;m a computer science student...What should I do to become a n AI engineer after my graduation?,UCT6YGSDeivxA-ksdTqHiQ5w,2021-01-17T00:58:29Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4816,UgwhO1yZFKg46Kotx_l4AaABAg,"Hello sir Iam Studying 10th grade  i want to became an expert in ai. What is the road map to me after 10th to become an expert in <a href=""http://ai.so/"">ai.so</a> how start my progress to become an ai expert",UCskO0pGo-kr1YIsylKTkLPQ,2021-01-07T14:19:18Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4817,UgwPRvg22wIgpiFaIxB4AaABAg,Bro can we learn coding from ai engineering?,UCbSO2bS88UPNnBBm07NpzSQ,2021-01-01T03:56:29Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,IN
4818,Ugyg0NozBvYPBjjORw54AaABAg,Are there only 300k AI ENGINEERS in the world?,UCjMqH1ZaeqrcArXHg5MxbpQ,2020-12-23T11:46:24Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4819,Ugzv_g2nbF_ZzUh7VLd4AaABAg,"Great presentation, I was just wondering if anyone knew which type of slides thing he used? (Powerpoint, Google slides, Prezi)",UCS2173lS9kCCVtuOgi4dO8A,2020-10-31T04:02:38Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4820,UgwEONIWaGaZLr-ziPt4AaABAg,"Bro,i am taken which branch  in b tech i am interested in ai that is application VECTOR/COZMO and <a href=""http://etc.so/"">etc.so</a> please tell me for taking  which branch is coorect fpr my applications on ai",UCNKc9RU4w9-W1KwF583zYgw,2020-10-24T15:35:01Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4821,UgzHx1fHdYwKchC5AJJ4AaABAg,"@Simplilearn Please please reply this, From your explanation and  my research I now know every steps to do....<br><br>But please explain that will Ai requires the knowledge of electrical or electronics.....<br><br>Cause I am weak at that, and if you tell it&#39;s important In Ai then only I can figure out that....",UCs3lJhgnlgJtA4F7IQDRITg,2020-10-17T16:05:32Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4822,UgxejIEc3mV2LK1D_Nl4AaABAg,If i complete AI how can i get job? And how many years to complete ai? How much money i can spend for this course? Pls reply mam,UCJ7183QPr0Gg_XXo3CLoZiA,2020-10-15T16:11:58Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4823,Ugx4dQweuC5AtQX1u4R4AaABAg,"Thank you for the video.  I&#39;m interested in AI as a career change.  I do not have a strong background in science or math; only in humanities, business and languages.  Do you think it&#39;s a crazy idea for me to consider this training as a career change? I&#39;m very interested in AI engineering.  Any advice would help.",UC0lmSX4sCIt-0pcwE8bSwrw,2020-10-06T18:56:59Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,US
4824,UgyGTkIUvq6mTwcQP0h4AaABAg,Sir I am a medical student and 12 th passed but now I really want to join thi s field...... Help me sir what should I do now can I do any course related to this plz help me......<br>Thank you for everything sir❤️,UCS65OfrU5rcg_dc7k3jnW2g,2020-10-02T16:01:23Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4825,Ugxm9_ohTugSBeqSDjZ4AaABAg,I have basic understanding of python and statistics . Can I go for this course ?,UC8THpXF6n-8GNPA1sjpIQaQ,2020-09-30T09:09:10Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4826,UgxHwREZrNWxhD673T94AaABAg,it was all good until step number 5,UCoV9aYrc_3JvGr33DpI2AAg,2020-09-28T16:26:46Z,uBV0w8Qwhv4,How To Become An Artificial Intelligence Engineer | AI Engineer Career Path And Skills | Simplilearn,2019-07-01T14:30:02Z,
4827,UgxzIU2H6p8dHsxMQt54AaABAg,Why would they use greenscreen behind a guy with a green tattoo,UCur-zBnddE6xlDqOrVdBsDQ,2020-09-19T14:38:39Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4828,UgxgrRmyMDpbQKgSK2N4AaABAg,TL:DR: The game title is Free City.,UC3W83PLRmhErkDAK9UtNUBQ,2023-03-11T02:58:11Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4829,UgypXuJVwBa62gCQpGZ4AaABAg,Radiant AI is just a goal based AI. I wrote my first version of one those while working for DOD in 1993. Not really a monumental thing.,UCEh0LUAWuQPSYKr9BCOWWRQ,2023-02-10T04:45:41Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4830,UgzOG8_CXp3mpzdzWwx4AaABAg,But let&#39;s make A.I. robot&#39;s in real life lol.,UCcTG4A2i1TNbQJ_Grb7g4Dw,2023-01-06T20:56:41Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4831,Ugw6NrUsxUHczVjO06Z4AaABAg,I feel like the 2001 Ghost recon had some crazy ass A.I,UCg_492G6jxz4YCHlQDbYL0g,2022-12-27T04:02:37Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4832,UgxKgNsCzkQ50B-Szep4AaABAg,"23 years game dev here and if we don&#39;t dumb down the AI you would not be able to win against AI, they would outsmart you in every single way! The key is to dumb it down just enough so you can have the illusion you are smarter!",UCr1lJ99reGOB3WXJ58mlfeQ,2022-12-20T18:18:21Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4833,Ugzdng7D5At5SbiT5c94AaABAg,I love the snarkiness in the first ten seconds &quot;quite relevant in todays video game climate. Not really to be talking about a game that works&quot; 🤣🤣,UCSmiW155YvXQuziEpsGJkQw,2022-12-13T18:26:46Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4834,UgxJHMICL4eckFtD9zp4AaABAg,They could have made the town guards OP instead,UCz3BgDSMxDeF5NGD9-ikzxQ,2022-06-29T19:25:27Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4835,Ugx721TFM1sGv5Toco94AaABAg,Bethesda designed the green screen and that dudes tattoos,UCSMbvhymPKr97-7GeQgx04Q,2022-05-27T07:39:11Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4836,Ugy2KZD4Z2WB7ap-q7x4AaABAg,"Oblivion was amazing! Still has better quests that almost every current game. I guess entertainment has changed for the worse, all is cliché and politically correct, no risks are taken, to to disturb someone.. Same in movies and videogames.",UCdVp0rQXUIBnBQOq7JfW_6A,2022-05-04T09:14:24Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4837,UgyvjtHhZ4GfyyDyAoZ4AaABAg,"one of my favourite examples of this AI is that there&#39;s a quest called Unfriendly Competition, where one of the last things you need to do is Defeat a Grave Robber named Agarmir. Who, alongside some other guys, is inside of a building. If Agarmir or anyone else spots you, the door to the exit is locked. <br><br>One of the ways that you can defeat Agarmir and his goonies is to sneak behind him, steal the key from his pocket (which will cause the fight to happen), run outside, and find a guard. the guard will immediately attack Agarmir if they spot you getting attacked by Agarmir. And as we all know, Oblivion guards are JACKED. Because of this, Agarmir basically dies immediately, and you technically beat the quest. You can practically get a pretty strong staff for basically doing nothing.",UC9gYhDljOYFPaowP_rrPKIQ,2022-02-17T18:37:41Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4838,UgwM5-qgiQrKBU9ZhBV4AaABAg,we need a early build of caos obilivon,UCqvo90doldt6BasexC8_dmA,2022-02-10T02:00:20Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4839,UgwC9NCKJn37Ej9b3uR4AaABAg,"I can&#39;t believe how you fell for Bethesda&#39;s bullshit. Everyone knows they didn&#39;t create fucking Skynet. Everyone knows they made it up as an excuse for their shitty AI. &quot;Ooh, we had to nerf it because it was too smart!&quot;",UCnrZXAidPAUIX9_rySYjg3g,2022-01-31T12:19:59Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4840,Ugy5-WJmT6OkHeajeqB4AaABAg,The jokes were unfunny. Get to the point,UCljSxBYypsEAyOkvICW2l2A,2022-01-27T10:36:02Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4841,UgzZ1YbuBiTPg5aD2Yt4AaABAg,"At a certain stage you’re just not the main character. Like “oh, the apocalypse happened without me? And it’s over now? You want my food?”. What choice you got now.",UCgw6bI6bBp_CC6AqKXzfghw,2022-01-23T15:52:52Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4842,UgyHDLHLpTut5MP3RfJ4AaABAg,"I feel like the AI could have totally had some sort of workaround like pathfinding limits so they couldnt wander off too far from their SP, or just have an hp limit to npc fights so they would leave the other npc&#39;s alone, beating leaves them too low? reset them each time back to their SP to avoid them doing it too often",UCBXn-15T7eOOmhiiipOzMcg,2022-01-15T20:31:37Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,CV
4843,UgzKlNjUgLidEIBiurp4AaABAg,"Shadowmere died during my play throwing of Skyrim after dying in a hectic battle, never respawned, just died and was never seen again",UCoMuN6XzxTeiXXOn86x33DQ,2022-01-15T10:07:57Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4844,UgwxznJGZe1FprCt2UR4AaABAg,Arguably the problem actually was that the AI was not smart ENOUGH. But I bet it is better for the ego to say you did your job too well.,UC0IzkWRWw5cEYXUSKUBxwDw,2022-01-09T21:54:16Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4845,Ugx1PNTjN-6FqQfEdUB4AaABAg,Legend of Zelda Majora&#39;s mask,UCrdlopq518bX9RMxeyIwkvA,2021-12-29T22:46:16Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4846,UgzqVhCnpqokSASk1dt4AaABAg,I want to play oblivion WITH that early AI,UC4los0zCBbKYWE3yZEs4YMg,2021-11-20T23:46:22Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4847,Ugy9_uvblssyzVwreHV4AaABAg,"This video makes me think this: If Oblivion-era Bethesda made Skynet, it would function expertly but come about by complete accident... If post-Skyrim Bethesda made Skynet, it would barely function despite intentionally trying to make it work",UCLLX4wakUep9tdtO_yKBFjw,2021-10-22T10:20:52Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4848,Ugwb7ul9a5EHgOL3GAN4AaABAg,"They should have included the full AI as an option or for the modding community to play with, that would have been quite fun.",UCWJ8tOV6D9L5fpFSTPHyyfQ,2021-10-06T15:55:23Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4849,Ugyxarx9x3NsQvUrZEd4AaABAg,Let´s hope Radiant AI comes fully back in TES6... Skyrim just is downgraded af.,UCoMGKQe2KLd4KVyuHCNCm9w,2021-09-16T10:50:53Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,DE
4850,UgzBrAMJ9PlEmIbiwZt4AaABAg,When did Bo Burnham get an accent?,UCk4Bi3ZKRn8_vI6H3XMe1Ag,2021-08-19T05:28:19Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,US
4851,Ugz5bl8ifTSTIVNfoYB4AaABAg,"to this day i quest for a way to bring the ai back to its original form, it would be the best playthrough ever",UCOpN6nhgD2KKQxMAVZXO3EQ,2021-08-18T11:15:51Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4852,Ugzb4WlrJKpojmI1tPt4AaABAg,Ah yes... Fallout 76. <br>Over here in germany gamestop wanted to get rid of it so badly that if you bought a ps4 controller it came with a free copy of fallout.,UCSbNQj5n3wVRM7J4klo4oug,2021-08-17T15:01:17Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,DE
4853,UgwpRp-dy6Cmac6Jjqt4AaABAg,Oh my god this is fantastic! I love a game that is too smart to play xD,UCthLt6hUfpr-QhLN3KtFYtg,2021-08-13T22:50:22Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,US
4854,Ugx79rOowr1sLP32_z14AaABAg,so what you&#39;re saying is start skyrim or oblivion and remove all the food in the game and watch them all go ballistic,UCNmL4GQwUaSr65bTVlq8fcA,2021-07-26T05:56:50Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4855,Ugz_i-4eIGaZQxB-AXB4AaABAg,"I actually love the radient ai stuff so much, keeps things interesting",UCQaMZ_tAmT8BxuyUWmS2JSQ,2021-07-21T11:04:12Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4856,UgxQgKWEnvUBswtkpmp4AaABAg,this would be more interesting with more game footage and less watching a guy with a coffee mug talk. especially for people who dont know the game. good video besides that,UCw0jUPW5OEV5rEoP22y3bCA,2021-07-17T01:23:37Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4857,Ugxc8jcxfM0QeKAhuD94AaABAg,You want to talk about busted AI is patch 1.0.0 smash bros lv 9 cpu.,UCgtHYkuqaa4W7tDKaj_riSg,2021-07-01T03:52:40Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4858,Ugya-pGhMy0xtIdNe2Z4AaABAg,"Fuckin great game, I loved that when I kept poking Sheogorath I got hit with a loading screen and I thought my game froze in the skybox. Then I realized I&#39;m in the sky and falling and proceed to land on a pile of bones of all the people who had done the same before me lol. Best experience",UCa4AJSz3tgaBkfUakn618sQ,2021-06-09T12:12:13Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4859,UgxYq3AihsCQO-mlJxR4AaABAg,Why didn&#39;t they use the chaotic version of the AI for Fallout?,UCcZCODzWnkhYpfcxPkQ28YQ,2021-05-22T23:55:32Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4860,UgxRRx6KbvrHHAZnBSx4AaABAg,So this is the AI that Kenshi has,UCbMVrrNIWz4Mz0WbAQ8kqLA,2021-05-19T09:39:26Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4861,UgyYT_eYGV1DmZ4iPKR4AaABAg,Bo?? Bo Burnham is that you?? Papa can you hear mee,UC8mhlLf7gWZwxwSvOKTIqKA,2021-05-18T21:55:37Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4862,UgzQo-xJYtPxXJ-i4pF4AaABAg,"Saying it was an ai that worked too well is kind of embellishing Bethesdas skill a bit too much... it&#39;s more akin to someone forgetting to add a half dozen lines that say something like &quot;have you seen the crime? If no then ignore, has crime been reported? If no ignore if yes be on lookout for insert criminal here... from long time expierence with Bethesda games this is just someone being super fucking lazy qnd saying fuck it good enough I guess...",UCDkcW3afYr5nGhSbcXRVnRA,2021-05-18T14:40:02Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4863,Ugy_K8dEgW5TfSbZGfJ4AaABAg,I sadly killed shadowmare in my maxed out mage save because I tested if he was actually invincible and well he&#39;s just ash now :(,UCtEY7yocT1aFH5snXRYweXQ,2021-05-12T04:36:08Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,AU
4864,UgxuFKfnSt2MbSCpjvB4AaABAg,"Wish they&#39;d teach npcs to run away from fecking dragons, yeah sure emaciated old beggar lady you go attack the giant fire breathing pterodactyl with your tiny iron dagger.",UC60ebgFinPZOvU_h1ctLtCQ,2021-05-11T14:27:43Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4865,UgyTI-O2c5N_EozcinF4AaABAg,Favourite thing about shadowmere was infinite movable storage exploit.<br>Run out of storage?<br>Just knock out your horse and stuff things inside it.,UC60ebgFinPZOvU_h1ctLtCQ,2021-05-11T14:24:02Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4866,UgyWSiVJZSou5EUU39V4AaABAg,Playing through skyrim for the first time rn and I decided it was a good idea to walk up to a giant to see if there was a talk prompt or anything and got destroyed in one hit lol. I didn&#39;t quick save beforehand though,UCltsfznZHyFyga-t63TOmtg,2021-05-03T07:21:45Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4867,Ugw94mDlSivIwRX_3TF4AaABAg,"You have Bethesda, making AI that’s too smart. Then you have Yandere Simulator, where the AI has code that’s so fucked up, the game will have frames in the hundreds if you kill all the NPC’s.",UCDZ8QG_e9VBfIdi_-EgpYFQ,2021-04-30T08:18:48Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,AU
4868,Ugw8oHx6SlXGgZDlh1Z4AaABAg,You can&#39;t just simulate a dude having an interesting convo he&#39;s educated on wkth his cameraman  while having his morning coffee for years!<br><br>I&#39;ll stay watching but you can&#39;t just do it?!,UC-r7YSWXQZp0WlsQ0Id3Stg,2021-04-24T19:04:57Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4869,UgwosmEpXViQmZlPj1p4AaABAg,All these stories of Oblivion and other games with crazy AI make me really angry at CDPR.,UCWtHmVXa7dYlkSOmKTaM2Fg,2021-04-24T11:22:13Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4870,Ugz_Xhl5vIMOfkD4CUl4AaABAg,I remember hearing a story about how the radiant AI in Oblivion was causing a set of prison guards to kill a prisoner they were guarding to get his bread whenever they got hungry.,UCsljfHk0H3KVkNZ1Yax3M0g,2021-04-23T19:37:08Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4871,Ugxy7HVcyHoBU3ReIyV4AaABAg,lol idk why the green screen phasing out his tattoo trips me out,UCXnpbw4NjB_7OW2EPtlxVzg,2021-04-21T11:29:15Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4872,UgyhoDvaNIe_28up0l14AaABAg,That picture of shadowmere looks fucking awesome.,UC4kwraLhWQ1jxcjrhM9oyvQ,2021-04-16T02:58:18Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4873,UgwHOldcXcHepg2EHFB4AaABAg,"am i the only one who thinks bethesda should make a game with that engine cranked up? like, the objective is survive, but the ai is everywhere and also wants to survive, i would be willing to pay $80 release date for a game like this",UCU_XZ9eyoyt17qPZTMNmUkQ,2021-04-11T21:26:36Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4874,UgxlLvbkoyW8PyqBleB4AaABAg,The effect from your tattoo and the green screen is fuckin sick 😂,UCnQkWhg2Vg672w9ULZomArA,2021-04-07T07:31:44Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4875,UgwMatWctXphksoVZ554AaABAg,Can someone teach him how to say inventory please,UC5uFGDDuBs3hmRK8d-Kidfg,2021-04-06T10:13:10Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,
4876,UgzwTD6I62pwODvxCBp4AaABAg,I played a game recently where I did Anvil&#39;s mage quest and the Imperial patrol saw the battlemage kill the rogue mage and killed them.,UCUft4O7pkzbRUI5P1gryjwA,2021-04-06T06:25:50Z,TM6Sh55lV_A,The Video Game With AI That Was &quot;Too Smart&quot; (Fallout 76 and Red Dead Online),2018-12-12T16:00:07Z,CA
4877,Ugyomu3fEXiCHct4WGJ4AaABAg,ChatGPT yeah!!,UCPYzRTaytZTMI5JHRRM3Pzg,2023-03-10T00:16:00Z,GvYYFloV0aA,Crash Course Artificial Intelligence Preview,2019-08-02T21:22:49Z,US
4878,UgxeK9ejV-FcvthaCtJ4AaABAg,The host looks and sounds so smart and chill. look forward to the course content!,UCQLiCe24uto30hKyhQtGlAw,2023-02-23T18:34:27Z,GvYYFloV0aA,Crash Course Artificial Intelligence Preview,2019-08-02T21:22:49Z,
4879,Ugy1W9wTsCAJgp5Ynlt4AaABAg,Omg I think I love him,UCEZGDRntl19XBjotv9-WQIQ,2023-01-13T04:32:09Z,GvYYFloV0aA,Crash Course Artificial Intelligence Preview,2019-08-02T21:22:49Z,
4880,UgxT7tLMTk5EuuSxQrd4AaABAg,should we watch these videos as they are 3 years old to learn about AI,UCm6m14xS33NjTiml-LYKARw,2023-01-11T08:30:48Z,GvYYFloV0aA,Crash Course Artificial Intelligence Preview,2019-08-02T21:22:49Z,
4881,UgyzXedZyDME-JuPwQR4AaABAg,"This seems interesting .I’ve always been very fond of robotics, engineering and... ARTIFICIAL INTELLIGENCE!<br>Can’t wait to watch these videos.<br>I’m very grateful for these lessons!",UC1MRD8Yw6nZCFD9VlWCF9-g,2022-08-18T18:20:53Z,GvYYFloV0aA,Crash Course Artificial Intelligence Preview,2019-08-02T21:22:49Z,
